124:	1.633568900072E-04
125:	1.645435516024E-04
126:	1.657294013771E-04
127:	1.669142762211E-04
128:	1.680982779232E-04
129:	1.692818592127E-04
130:	1.704684170998E-04
131:	1.716547416686E-04
132:	1.728405895445E-04
133:	1.740256616741E-04
134:	1.752098978807E-04
135:	1.763937630127E-04
136:	1.775773569989E-04
137:	1.787605139313E-04
138:	1.799430276981E-04
139:	1.811245979240E-04
140:	1.823053421422E-04
141:	1.834855655228E-04
142:	1.846652300644E-04
143:	1.858442152582E-04
144:	1.870224894488E-04
145:	1.881998794036E-04
146:	1.893762971268E-04
147:	1.905520034175E-04
148:	1.917270409493E-04
149:	1.929013955571E-04
150:	1.940748490357E-04
151:	1.952473691363E-04
152:	1.964190583438E-04
153:	1.975898952849E-04
154:	1.987600567916E-04
155:	1.999294353394E-04
156:	2.010981039155E-04
157:	2.022660247812E-04
158:	2.034331999077E-04
159:	2.045998633963E-04
160:	2.057667964941E-04
161:	2.069335221804E-04
162:	2.080995687855E-04
163:	2.092650037609E-04
164:	2.104298295468E-04
165:	2.115940612116E-04
166:	2.127578546404E-04
167:	2.139210386499E-04
168:	2.150838272663E-04
169:	2.162460157769E-04
170:	2.174077550373E-04
171:	2.185690383862E-04
172:	2.197299394405E-04
173:	2.208905997786E-04
174:	2.220508427356E-04
175:	2.232109621329E-04
176:	2.243707762046E-04
177:	2.255304827436E-04
178:	2.266899986269E-04
179:	2.278492377004E-04
180:	2.290083076789E-04
181:	2.301669262214E-04
182:	2.313252534988E-04
183:	2.324831008959E-04
184:	2.336405256663E-04
185:	2.347975167426E-04
186:	2.359539242913E-04
187:	2.371098296238E-04
188:	2.382651567323E-04
189:	2.394198534932E-04
190:	2.405740769619E-04
191:	2.417279110814E-04
192:	2.428811568910E-04
193:	2.440338124762E-04
194:	2.451856842995E-04
195:	2.463370500884E-04
196:	2.474876515965E-04
197:	2.486376085516E-04
198:	2.497868927593E-04
199:	2.509354725539E-04
200:	2.520832974934E-04
201:	2.532304838718E-04
202:	2.543769419050E-04
203:	2.555226485764E-04
204:	2.566676813416E-04
205:	2.578119665875E-04
206:	2.589555625092E-04
207:	2.600983972250E-04
208:	2.612406018173E-04
209:	2.623820320531E-04
210:	2.635228491745E-04
211:	2.646629265261E-04
212:	2.658024435955E-04
213:	2.669413145631E-04
214:	2.680796494322E-04
215:	2.692174224693E-04
216:	2.703547187765E-04
217:	2.714915799331E-04
218:	2.726279779051E-04
219:	2.737639751107E-04
220:	2.748994903273E-04
221:	2.760346745788E-04
222:	2.771695317611E-04
223:	2.783042110844E-04
224:	2.794386736499E-04
225:	2.805731722094E-04
226:	2.817077417832E-04
227:	2.828425592767E-04
228:	2.839776496820E-04
229:	2.851130080874E-04
230:	2.862485498434E-04
231:	2.873841084789E-04
232:	2.885196440526E-04
233:	2.896550138199E-04
234:	2.907902346363E-04
235:	2.919252413808E-04
236:	2.930600090349E-04
237:	2.941945732808E-04
238:	2.953288397539E-04
239:	2.964629141742E-04
240:	2.975966576815E-04
241:	2.987302251386E-04
242:	2.998634651887E-04
243:	3.009964818269E-04
244:	3.021292252540E-04
245:	3.032616833556E-04
246:	3.043939225970E-04
247:	3.055258267525E-04
248:	3.066575549580E-04
249:	3.077889595334E-04
250:	3.089201328883E-04
251:	3.100510404084E-04
252:	3.111816657151E-04
253:	3.123120845431E-04
254:	3.134422410390E-04
255:	3.145721234705E-04
256:	3.157018028276E-04
257:	3.168311733043E-04
258:	3.179603466544E-04
259:	3.190892579623E-04
260:	3.202179116822E-04
261:	3.213463491424E-04
262:	3.224745628673E-04
263:	3.236025031637E-04
264:	3.247302674403E-04
265:	3.258577939841E-04
266:	3.269851194553E-04
267:	3.281122299086E-04
268:	3.292391841514E-04
269:	3.303659398386E-04
270:	3.314925789199E-04
271:	3.326190686615E-04
272:	3.337454927516E-04
273:	3.348718556413E-04
274:	3.359982632379E-04
275:	3.371247282096E-04
276:	3.382513559852E-04
277:	3.393781742936E-04
278:	3.405052670117E-04
279:	3.416326610506E-04
280:	3.427603976766E-04
281:	3.438885005790E-04
282:	3.450169837504E-04
283:	3.461458523693E-04
284:	3.472750457012E-04
285:	3.484045873262E-04
286:	3.495344011379E-04
287:	3.506645693211E-04
288:	3.517950029494E-04
289:	3.529258354879E-04
290:	3.540569656743E-04
291:	3.551885319939E-04
292:	3.563203755670E-04
293:	3.574525184340E-04
294:	3.585848091105E-04
295:	3.597172964352E-04
296:	3.608499207921E-04
297:	3.619827175491E-04
298:	3.631157278591E-04
299:	3.642490536371E-04
300:	3.653826245275E-04
301:	3.665163156027E-04
302:	3.676501935186E-04
303:	3.687842137914E-04
304:	3.699184438788E-04
305:	3.710529323844E-04
306:	3.721877633163E-04
307:	3.733232076951E-04
308:	3.744596050697E-04
309:	3.755963623738E-04
310:	3.767332698491E-04
311:	3.778702960522E-04
312:	3.790074220412E-04
313:	3.801446300463E-04
314:	3.812819026973E-04
315:	3.824192227302E-04
316:	3.835565735757E-04
317:	3.846939388067E-04
318:	3.858313031183E-04
319:	3.869686527068E-04
320:	3.881059761444E-04
321:	3.892432642603E-04
322:	3.903805113242E-04
323:	3.915177157398E-04
324:	3.926548809199E-04
325:	3.937920147731E-04
326:	3.949291291653E-04
327:	3.960662376776E-04
328:	3.972033526793E-04
329:	3.983404817905E-04
330:	3.994776259835E-04
331:	4.006147785011E-04
332:	4.017519250658E-04
333:	4.028890446856E-04
334:	4.040261117178E-04
335:	4.051630977759E-04
336:	4.062999731989E-04
337:	4.074367075969E-04
338:	4.085732703022E-04
339:	4.097096302441E-04
340:	4.108457551344E-04
341:	4.119816099204E-04
342:	4.131171555159E-04
343:	4.142523486095E-04
344:	4.153871431569E-04
345:	4.165214932519E-04
346:	4.176553560608E-04
347:	4.187886936293E-04
348:	4.199214730880E-04
349:	4.210536661215E-04
350:	4.221852481871E-04
351:	4.233161979786E-04
352:	4.244464966208E-04
353:	4.255761271178E-04
354:	4.267050738641E-04
355:	4.278333226095E-04
356:	4.289608599685E-04
357:	4.300876730742E-04
358:	4.312137492803E-04
359:	4.323390766889E-04
360:	4.334636441199E-04
361:	4.345874407927E-04
362:	4.357104556659E-04
363:	4.368326780706E-04
364:	4.379540980505E-04
365:	4.390747063659E-04
366:	4.401944937223E-04
367:	4.413134510121E-04
368:	4.424315694790E-04
369:	4.435488410978E-04
370:	4.446652582365E-04
371:	4.457808138655E-04
372:	4.468955012908E-04
373:	4.480093144395E-04
374:	4.491222476258E-04
375:	4.502342957354E-04
376:	4.513454536293E-04
377:	4.524557160500E-04
378:	4.535650771244E-04
379:	4.546735305290E-04
380:	4.557810688179E-04
381:	4.568876828838E-04
382:	4.579933609734E-04
383:	4.590980893530E-04
384:	4.602018536269E-04
385:	4.613046412290E-04
386:	4.624064436135E-04
387:	4.635072605751E-04
388:	4.646071098924E-04
389:	4.657060400114E-04
390:	4.668040652643E-04
391:	4.679011364155E-04
392:	4.689972185031E-04
393:	4.700922942445E-04
394:	4.711863545032E-04
395:	4.722793956026E-04
396:	4.733714185546E-04
397:	4.744624292814E-04
398:	4.755524369927E-04
399:	4.766414503552E-04
400:	4.777294715119E-04
401:	4.788164962082E-04
402:	4.799025181445E-04
403:	4.809875329617E-04
404:	4.820715386504E-04
405:	4.831545354317E-04
406:	4.842365244276E-04
407:	4.853175070771E-04
408:	4.863974823092E-04
409:	4.874764467475E-04
410:	4.885543969358E-04
411:	4.896313301754E-04
412:	4.907072445986E-04
413:	4.917821393678E-04
414:	4.928560113454E-04
415:	4.939288572929E-04
416:	4.950006744769E-04
417:	4.960714603807E-04
418:	4.971412123446E-04
419:	4.982099276869E-04
420:	4.992776035168E-04
421:	5.003442369352E-04
422:	5.014098249133E-04
423:	5.024743644621E-04
424:	5.035378524957E-04
425:	5.046002859746E-04
426:	5.056616617753E-04
427:	5.067219768369E-04
428:	5.077812280184E-04
429:	5.088394122094E-04
430:	5.098965262077E-04
431:	5.109525668412E-04
432:	5.120075308603E-04
433:	5.130614150272E-04
434:	5.141142160288E-04
435:	5.151659305674E-04
436:	5.162165552853E-04
437:	5.172660868248E-04
438:	5.183145217682E-04
439:	5.193618566893E-04
440:	5.204080880902E-04
441:	5.214532124110E-04
442:	5.224972259821E-04
443:	5.235401250415E-04
444:	5.245819057134E-04
445:	5.256225640079E-04
446:	5.266620958138E-04
447:	5.277004968783E-04
448:	5.287377627954E-04
449:	5.297738889536E-04
450:	5.308088705547E-04
451:	5.318427025809E-04
452:	5.328753798452E-04
453:	5.339068969377E-04
454:	5.349372482850E-04
455:	5.359664280818E-04
456:	5.369944303672E-04
457:	5.380212489472E-04
458:	5.390468775003E-04
459:	5.400713094929E-04
460:	5.410945382865E-04
461:	5.421165570220E-04
462:	5.431373587441E-04
463:	5.441569362843E-04
464:	5.451752823983E-04
465:	5.461923896209E-04
466:	5.472082504132E-04
467:	5.482228570097E-04
468:	5.492362015812E-04
469:	5.502482760630E-04
470:	5.512590723296E-04
471:	5.522685820131E-04
472:	5.532767966918E-04
473:	5.542837076920E-04
474:	5.552893062907E-04
475:	5.562935835078E-04
476:	5.572965303222E-04
477:	5.582981374482E-04
478:	5.592983955660E-04
479:	5.602972950902E-04
480:	5.612948264139E-04
481:	5.622909796632E-04
482:	5.632857449562E-04
483:	5.642791121530E-04
484:	5.652710711293E-04
485:	5.662616115172E-04
486:	5.672507229988E-04
487:	5.682383950502E-04
488:	5.692246172626E-04
489:	5.702093790989E-04
490:	5.711926702707E-04
491:	5.721744805648E-04
492:	5.731548003787E-04
493:	5.741336208482E-04
494:	5.751109351632E-04
495:	5.760867410719E-04
496:	5.770610537810E-04
497:	5.780340080062E-04
498:	5.790056236040E-04
499:	5.799758281782E-04
500:	5.809446592814E-04
501:	5.819122194622E-04
502:	5.828784007104E-04
503:	5.838431489195E-04
504:	5.848064296262E-04
505:	5.857682152813E-04
506:	5.867284822016E-04
507:	5.876872087226E-04
508:	5.886443747994E-04
509:	5.895999611742E-04
510:	5.905539494742E-04
511:	5.915063216428E-04
512:	5.924570602023E-04
513:	5.934061477790E-04
514:	5.943535674363E-04
515:	5.952993022390E-04
516:	5.962433356183E-04
517:	5.971856509498E-04
518:	5.981262319351E-04
519:	5.990650621861E-04
520:	6.000021256168E-04
521:	6.009374060280E-04
522:	6.018708875063E-04
523:	6.028025540099E-04
524:	6.037323897727E-04
525:	6.046603788883E-04
526:	6.055865057174E-04
527:	6.065107544718E-04
528:	6.074331096239E-04
529:	6.083535554885E-04
530:	6.092720766331E-04
531:	6.101886574597E-04
532:	6.111032826149E-04
533:	6.120159365695E-04
534:	6.129266040284E-04
535:	6.138352695102E-04
536:	6.147419177554E-04
537:	6.156465333055E-04
538:	6.165491009091E-04
539:	6.174496051036E-04
540:	6.183480306188E-04
541:	6.192443619608E-04
542:	6.201385838149E-04
543:	6.210306806336E-04
544:	6.219206370404E-04
545:	6.228084374229E-04
546:	6.236940663379E-04
547:	6.245775081130E-04
548:	6.254587472528E-04
549:	6.263377680494E-04
550:	6.272145549899E-04
551:	6.280890923752E-04
552:	6.289613647275E-04
553:	6.298313564164E-04
554:	6.306990520628E-04
555:	6.315644361713E-04
556:	6.324274935287E-04
557:	6.332882088397E-04
558:	6.341465671178E-04
559:	6.350025533240E-04
560:	6.358561527489E-04
561:	6.367073506534E-04
562:	6.375561326416E-04
563:	6.384024843058E-04
564:	6.392463915906E-04
565:	6.400878404430E-04
566:	6.409268171699E-04
567:	6.417633080956E-04
568:	6.425972999135E-04
569:	6.434287793530E-04
570:	6.442577335292E-04
571:	6.450841496225E-04
572:	6.459080152288E-04
573:	6.467293180535E-04
574:	6.475480462618E-04
575:	6.483641881881E-04
576:	6.491777326917E-04
577:	6.499886688880E-04
578:	6.507969865157E-04
579:	6.516026756905E-04
580:	6.524057272745E-04
581:	6.532061326402E-04
582:	6.540038840294E-04
583:	6.547989743446E-04
584:	6.555913977347E-04
585:	6.563811504950E-04
586:	6.571682319860E-04
587:	6.579526391910E-04
588:	6.587343682167E-04
589:	6.595134168165E-04
590:	6.602897877568E-04
591:	6.610634844311E-04
592:	6.618345107921E-04
593:	6.626028761673E-04
594:	6.633685847626E-04
595:	6.641316584483E-04
596:	6.648921022253E-04
597:	6.656499313192E-04
598:	6.664051641881E-04
599:	6.671578191485E-04
600:	6.679079143612E-04
601:	6.686554708612E-04
602:	6.694005101315E-04
603:	6.701430564476E-04
604:	6.708831494200E-04
605:	6.716208063216E-04
606:	6.723560462145E-04
607:	6.730889135975E-04
608:	6.738194024636E-04
609:	6.745475311676E-04
610:	6.752733503722E-04
611:	6.759968947402E-04
612:	6.767181802794E-04
613:	6.774372073796E-04
614:	6.781539931520E-04
615:	6.788685461431E-04
616:	6.795808953162E-04
617:	6.802911073978E-04
618:	6.809991929367E-04
619:	6.817051334704E-04
620:	6.824089665829E-04
621:	6.831107074882E-04
622:	6.838103936321E-04
623:	6.845080744781E-04
624:	6.852038245179E-04
625:	6.858975945208E-04
626:	6.865894542871E-04
627:	6.872794111575E-04
628:	6.879675677238E-04
629:	6.886539812868E-04
630:	6.893386672434E-04
631:	6.900216709639E-04
632:	6.907030313252E-04
633:	6.913828455574E-04
634:	6.920611797317E-04
635:	6.927381082787E-04
636:	6.934136694623E-04
637:	6.940879240643E-04
638:	6.947609752401E-04
639:	6.954329255012E-04
640:	6.961038414763E-04
641:	6.967737989492E-04
642:	6.974428958474E-04
643:	6.981112446744E-04
644:	6.987789906399E-04
645:	6.994463779477E-04
646:	7.001135017239E-04
647:	7.007804284463E-04
648:	7.014472994321E-04
649:	7.021142969870E-04
650:	7.027816813017E-04
651:	7.034497581548E-04
652:	7.041190969743E-04
653:	7.047912321445E-04
654:	7.054680892507E-04
655:	7.061508777493E-04
656:	7.068401422915E-04
657:	7.075360242930E-04
658:	7.082385385292E-04
659:	7.089476330955E-04
660:	7.096632211488E-04
661:	7.103851774415E-04
662:	7.111131695656E-04
663:	7.118467628737E-04
664:	7.125856821934E-04
665:	7.133297245620E-04
666:	7.140786929980E-04
667:	7.148322419870E-04
668:	7.155900574200E-04
669:	7.163519409950E-04
670:	7.171177482927E-04
671:	7.178873362154E-04
672:	7.186605773231E-04
673:	7.194373915711E-04
674:	7.202176693337E-04
675:	7.210013404038E-04
676:	7.217883326002E-04
677:	7.225785691100E-04
678:	7.233720038685E-04
679:	7.241685621868E-04
680:	7.249682117567E-04
681:	7.257708788402E-04
682:	7.265765370018E-04
683:	7.273851333085E-04
684:	7.281966338166E-04
685:	7.290109920648E-04
686:	7.298281623681E-04
687:	7.306481244812E-04
688:	7.314708377420E-04
689:	7.322962728860E-04
690:	7.331243963387E-04
691:	7.339551675587E-04
692:	7.347885720976E-04
693:	7.356245752896E-04
694:	7.364631402300E-04
695:	7.373042468332E-04
696:	7.381478760868E-04
697:	7.389939955691E-04
698:	7.398425784184E-04
699:	7.406936069003E-04
700:	7.415470563477E-04
701:	7.424029015877E-04
702:	7.432611189097E-04
703:	7.441216924110E-04
704:	7.449846025954E-04
705:	7.458498274141E-04
706:	7.467173459653E-04
707:	7.475871428071E-04
708:	7.484592057152E-04
709:	7.493335152911E-04
710:	7.502100495450E-04
711:	7.510887918891E-04
712:	7.519697315089E-04
713:	7.528528541380E-04
714:	7.537381376645E-04
715:	7.546255660544E-04
716:	7.555151254338E-04
717:	7.564068030161E-04
718:	7.573005805008E-04
719:	7.581964447099E-04
720:	7.590943852977E-04
721:	7.599943872192E-04
722:	7.608964357205E-04
723:	7.618005175472E-04
724:	7.627066255115E-04
725:	7.636147480026E-04
726:	7.645248708961E-04
727:	7.654369847627E-04
728:	7.663510815768E-04
729:	7.672671507388E-04
730:	7.681851778574E-04
731:	7.691051533220E-04
732:	7.700270691662E-04
733:	7.709509126058E-04
734:	7.718766713529E-04
735:	7.728043347666E-04
736:	7.737338956305E-04
737:	7.746653403863E-04
738:	7.755986571982E-04
739:	7.765338365809E-04
740:	7.774708704902E-04
741:	7.784097468896E-04
742:	7.793504536072E-04
743:	7.802929834557E-04
744:	7.812373292113E-04
745:	7.821834775249E-04
746:	7.831314183467E-04
747:	7.840811433538E-04
748:	7.850326446766E-04
749:	7.859859095451E-04
750:	7.869409281891E-04
751:	7.878976938436E-04
752:	7.888561946268E-04
753:	7.898164209028E-04
754:	7.907783624133E-04
755:	7.917420144069E-04
756:	7.927073655899E-04
757:	7.936744056647E-04
758:	7.946431285096E-04
759:	7.956135258720E-04
760:	7.965855892300E-04
761:	7.975593095879E-04
762:	7.985346828947E-04
763:	7.995117029292E-04
764:	8.004903609893E-04
765:	8.014706528181E-04
766:	8.024525751177E-04
767:	8.034361213630E-04
768:	8.044212852096E-04
769:	8.054080598914E-04
770:	8.063964391629E-04
771:	8.073864112194E-04
772:	8.083779632985E-04
773:	8.093710846755E-04
774:	8.103657609052E-04
775:	8.113619774714E-04
776:	8.123597192190E-04
777:	8.133589756495E-04
778:	8.143597306965E-04
779:	8.153619692696E-04
780:	8.163656784474E-04
781:	8.173708466927E-04
782:	8.183774547853E-04
783:	8.193854875137E-04
784:	8.203949286709E-04
785:	8.214057616983E-04
786:	8.224179673783E-04
787:	8.234315281939E-04
788:	8.244464261293E-04
789:	8.254626419441E-04
790:	8.264801561699E-04
791:	8.274989522885E-04
792:	8.285190124781E-04
793:	8.295403186108E-04
794:	8.305628518936E-04
795:	8.315865994885E-04
796:	8.326115436391E-04
797:	8.336376700577E-04
798:	8.346649679679E-04
799:	8.356934344496E-04
800:	8.367230660361E-04
801:	8.377538757180E-04
802:	8.387859331969E-04
803:	8.398192407959E-04
804:	8.408537225710E-04
805:	8.418893278821E-04
806:	8.429260100475E-04
807:	8.439637362101E-04
808:	8.450024886615E-04
809:	8.460422744537E-04
810:	8.470831189492E-04
811:	8.481249559608E-04
812:	8.491677409981E-04
813:	8.502114399852E-04
814:	8.512560207884E-04
815:	8.523014569902E-04
816:	8.533477288204E-04
817:	8.543948071568E-04
818:	8.554426593755E-04
819:	8.564912561472E-04
820:	8.575405767264E-04
821:	8.585906043855E-04
822:	8.596412993208E-04
823:	8.606926382213E-04
824:	8.617445970936E-04
825:	8.627971613186E-04
826:	8.638503061643E-04
827:	8.649040028198E-04
828:	8.659582330549E-04
829:	8.670129843967E-04
830:	8.680682385423E-04
831:	8.691239748537E-04
832:	8.701801739710E-04
833:	8.712368240236E-04
834:	8.722939147022E-04
835:	8.733514270047E-04
836:	8.744093480805E-04
837:	8.754676656041E-04
838:	8.765263680662E-04
839:	8.775854484337E-04
840:	8.786448883440E-04
841:	8.797046702310E-04
842:	8.807647794503E-04
843:	8.818251947288E-04
844:	8.828859005002E-04
845:	8.839468720239E-04
846:	8.850080689702E-04
847:	8.860694579807E-04
848:	8.871309921174E-04
849:	8.881926191614E-04
850:	8.892542819017E-04
851:	8.903159071919E-04
852:	8.913774162692E-04
853:	8.924387213165E-04
854:	8.934997191261E-04
855:	8.945603019502E-04
856:	8.956203493657E-04
857:	8.966797212592E-04
858:	8.977382730194E-04
859:	8.987958428942E-04
860:	8.998522545183E-04
861:	9.009073248508E-04
862:	9.019608503248E-04
863:	9.030126185206E-04
864:	9.040624052246E-04
865:	9.051099701947E-04
866:	9.061550728500E-04
867:	9.071974597821E-04
868:	9.082368678633E-04
869:	9.092730383270E-04
870:	9.103057057702E-04
871:	9.113346065684E-04
872:	9.123594893245E-04
873:	9.133801021311E-04
874:	9.143962048295E-04
875:	9.154075751279E-04
876:	9.164139991101E-04
877:	9.174152867192E-04
878:	9.184112673731E-04
879:	9.194017811018E-04
880:	9.203866993267E-04
881:	9.213659132942E-04
882:	9.223393297830E-04
883:	9.233068911559E-04
884:	9.242685552194E-04
885:	9.252243009572E-04
886:	9.261741474339E-04
887:	9.271181403949E-04
888:	9.280563472430E-04
889:	9.289888377148E-04
890:	9.299156852652E-04
891:	9.308369850891E-04
892:	9.317528534763E-04
893:	9.326634130655E-04
894:	9.335688055020E-04
895:	9.344691859386E-04
896:	9.353647155984E-04
897:	9.362555705688E-04
898:	9.371419447769E-04
899:	9.380240258051E-04
900:	9.389020273492E-04
901:	9.397761503254E-04
902:	9.406465953108E-04
903:	9.415135884394E-04
904:	9.423773566907E-04
905:	9.432381539226E-04
906:	9.440962785106E-04
907:	9.449520856773E-04
908:	9.458060135433E-04
909:	9.466586197157E-04
910:	9.475106014952E-04
911:	9.483627969317E-04
912:	9.492161669034E-04
913:	9.500716192102E-04
914:	9.509298350215E-04
915:	9.517910878376E-04
916:	9.526552614942E-04
917:	9.535220514070E-04
918:	9.543910647844E-04
919:	9.552619028666E-04
920:	9.561340944832E-04
921:	9.570073061990E-04
922:	9.578813294682E-04
923:	9.587559950372E-04
924:	9.596311393885E-04
925:	9.605065853900E-04
926:	9.613821339305E-04
927:	9.622575648835E-04
928:	9.631326431871E-04
929:	9.640071273663E-04
930:	9.648807792144E-04
931:	9.657533752687E-04
932:	9.666247137694E-04
933:	9.674946166045E-04
934:	9.683629276257E-04
935:	9.692295136567E-04
936:	9.700942642263E-04
937:	9.709570882384E-04
938:	9.718179085280E-04
939:	9.726766598687E-04
940:	9.735332887102E-04
941:	9.743877505541E-04
942:	9.752400054749E-04
943:	9.760900167044E-04
944:	9.769377524189E-04
945:	9.777831850872E-04
946:	9.786262888424E-04
947:	9.794670382468E-04
948:	9.803054113785E-04
949:	9.811413897994E-04
950:	9.819749563075E-04
951:	9.828060933609E-04
952:	9.836347859715E-04
953:	9.844610220886E-04
954:	9.852847902659E-04
955:	9.861060777934E-04
956:	9.869248739931E-04
957:	9.877411705206E-04
958:	9.885549593561E-04
959:	9.893662308389E-04
960:	9.901749772613E-04
961:	9.909811934740E-04
962:	9.917848735709E-04
963:	9.925860100673E-04
964:	9.933845965519E-04
965:	9.941806247878E-04
966:	9.949740785815E-04
967:	9.957649375902E-04
968:	9.965531840079E-04
969:	9.973388035811E-04
970:	9.981217975281E-04
971:	9.989022140325E-04
972:	9.996802061220E-04
973:	1.000455602961E-03
974:	1.001228336140E-03
975:	1.001998602385E-03
976:	1.002766600022E-03
977:	1.003531853903E-03
978:	1.004294016583E-03
979:	1.005053072634E-03
980:	1.005809423592E-03
981:	1.006563228912E-03
982:	1.007314302772E-03
983:	1.008062519583E-03
984:	1.008807901809E-03
985:	1.009550404029E-03
986:	1.010289938931E-03
987:	1.011026432566E-03
988:	1.011759778565E-03
989:	1.012489939075E-03
990:	1.013216928574E-03
991:	1.013940785389E-03
992:	1.014661547697E-03
993:	1.015379274428E-03
994:	1.016094026935E-03
995:	1.016805874980E-03
996:	1.017514876992E-03
997:	1.018221068493E-03
998:	1.018924469806E-03
999:	1.019625078285E-03
1000:	1.020322872705E-03
1001:	1.021017844545E-03
1002:	1.021709991765E-03
1003:	1.022399316289E-03
1004:	1.023085833645E-03
1005:	1.023769568012E-03
1006:	1.024450540944E-03
1007:	1.025128777602E-03
1008:	1.025804300038E-03
1009:	1.026477126353E-03
1010:	1.027147276110E-03
1011:	1.027814758644E-03
1012:	1.028479587493E-03
1013:	1.029141771321E-03
1014:	1.029801322272E-03
1015:	1.030458243605E-03
1016:	1.031112547331E-03
1017:	1.031764246996E-03
1018:	1.032413330551E-03
1019:	1.033059763501E-03
1020:	1.033703519266E-03
1021:	1.034344575093E-03
1022:	1.034982907368E-03
1023:	1.035618496215E-03
1024:	1.036251321071E-03
1025:	1.036881379050E-03
1026:	1.037508643948E-03
1027:	1.038133123111E-03
1028:	1.038754779096E-03
1029:	1.039373581895E-03
1030:	1.039989528903E-03
1031:	1.040602624483E-03
1032:	1.041212879701E-03
1033:	1.041820312239E-03
1034:	1.042424946153E-03
1035:	1.043026794195E-03
1036:	1.043625886330E-03
1037:	1.044222242150E-03
1038:	1.044815886642E-03
1039:	1.045406844941E-03
1040:	1.045995165250E-03
1041:	1.046580860552E-03
1042:	1.047163975216E-03
1043:	1.047744545979E-03
1044:	1.048322565118E-03
1045:	1.048898053426E-03
1046:	1.049470821844E-03
1047:	1.050040782273E-03
1048:	1.050607916105E-03
1049:	1.051172199065E-03
1050:	1.051733638981E-03
1051:	1.052292254172E-03
1052:	1.052848075300E-03
1053:	1.053401153560E-03
1054:	1.053951523161E-03
1055:	1.054499234654E-03
1056:	1.055044347391E-03
1057:	1.055586922407E-03
1058:	1.056126997770E-03
1059:	1.056664618253E-03
1060:	1.057199848475E-03
1061:	1.057732709283E-03
1062:	1.058263264318E-03
1063:	1.058791583910E-03
1064:	1.059317738002E-03
1065:	1.059841839435E-03
1066:	1.060364084995E-03
1067:	1.060884604569E-03
1068:	1.061403657903E-03
1069:	1.061921549911E-03
1070:	1.062438628176E-03
